PropertyRoomTypeID|RoomType
16998|Twin (non-refundable)
17004|Twin (non-refundable)
17218|Twin (non-refundable)
17224|Twin (non-refundable)
17504|Twin (non-refundable)
17510|Twin (non-refundable)
17566|Twin (non-refundable)
17586|Twin (non-refundable)
17598|Twin (non-refundable)
17680|Twin (non-refundable)
17780|Twin (non-refundable)
17835|Twin (non-refundable)
17881|Twin (non-refundable)
17970|Twin (non-refundable)
18007|Twin (non-refundable)
18084|Twin (non-refundable)
18096|Twin (non-refundable)
18111|Twin (non-refundable)
18128|Twin (non-refundable)
18132|Twin (non-refundable)
18136|Twin (non-refundable)
18178|Twin (non-refundable)
18206|Twin (non-refundable)
18211|Twin (non-refundable)
18216|Twin (non-refundable)
18236|Twin (non-refundable)
18241|Twin (non-refundable)
18264|Twin (non-refundable)
18303|Twin (non-refundable)
18386|Twin (non-refundable)
18596|Twin (non-refundable)
18604|Twin (non-refundable)
18608|Twin (non-refundable)
18684|Twin (non-refundable)
18691|Twin (non-refundable)
18761|Twin (non-refundable)
18765|Twin (non-refundable)
18771|Twin (non-refundable)
18776|Twin (non-refundable)
18826|Twin (non-refundable)
18830|Twin (non-refundable)
18850|Twin (non-refundable)
18933|Twin (non-refundable)
19129|Twin (non-refundable)
19134|Twin (non-refundable)
19153|Twin (non-refundable)
19183|Twin (non-refundable)
19187|Twin (non-refundable)
19193|Twin (non-refundable)
19199|Twin (non-refundable)
19218|Twin (non-refundable)
19462|Twin (non-refundable)
19600|Twin (non-refundable)
19748|Twin (non-refundable)
19948|Twin (non-refundable)
20085|Twin (non-refundable)
20111|Twin (non-refundable)
20172|Twin (non-refundable)
20253|Twin (non-refundable)
20255|Twin (non-refundable)
20260|Twin (non-refundable)
20263|Twin (non-refundable)
20265|Twin (non-refundable)
20539|Twin (non-refundable)
20559|Twin (non-refundable)
20584|Twin (non-refundable)
20646|Twin (non-refundable)
20650|Twin (non-refundable)
20654|Twin (non-refundable)
20658|Twin (non-refundable)
20662|Twin (non-refundable)
20784|Twin (non-refundable)
20809|Twin (non-refundable)
21136|Twin (non-refundable)
21297|Twin (non-refundable)
21357|Twin (non-refundable)
21477|Twin (non-refundable)
21534|Twin (non-refundable)
21595|Twin (non-refundable)
22077|Twin (non-refundable)
22085|Twin (non-refundable)
22089|Twin (non-refundable)
22093|Twin (non-refundable)
22099|Twin (non-refundable)
22103|Twin (non-refundable)
22371|Twin (non-refundable)
22566|Twin (non-refundable)
22608|Twin (non-refundable)
22711|Twin (non-refundable)
22858|Twin (non-refundable)
22864|Twin (non-refundable)
22952|Twin (non-refundable)
23030|Twin (non-refundable)
23049|Twin (non-refundable)
23094|Twin (non-refundable)
23497|Twin (non-refundable)
23505|Twin (non-refundable)
23539|Twin (non-refundable)
23668|Twin (non-refundable)
23704|Twin (non-refundable)
23718|Twin (non-refundable)
23724|Twin (non-refundable)
23800|Twin (non-refundable)
23902|Twin (non-refundable)
23922|Twin (non-refundable)
24050|Twin (non-refundable)
24087|Twin (non-refundable)
24133|Twin (non-refundable)
13019|Triple (non-refundable)
13720|Triple (non-refundable)
13962|Triple (non-refundable)
13993|Triple (non-refundable)
13994|Triple (non-refundable)
14003|Triple (non-refundable)
14013|Triple (non-refundable)
14023|Triple (non-refundable)
14033|Triple (non-refundable)
14038|Triple (non-refundable)
14045|Triple (non-refundable)
14049|Triple (non-refundable)
14201|Triple (non-refundable)
14216|Triple (non-refundable)
14310|Triple (non-refundable)
14391|Triple (non-refundable)
14400|Triple (non-refundable)
14439|Triple (non-refundable)
14472|Triple (non-refundable)
14693|Triple (non-refundable)
14715|Triple (non-refundable)
14749|Triple (non-refundable)
14824|Triple (non-refundable)
14942|Triple (non-refundable)
15181|Triple (non-refundable)
15217|Triple (non-refundable)
15615|Triple (non-refundable)
15857|Triple (non-refundable)
15873|Triple (non-refundable)
16018|Triple (non-refundable)
16108|Triple (non-refundable)
16231|Triple (non-refundable)
16261|Triple (non-refundable)
16321|Triple (non-refundable)
16652|Triple (non-refundable)
16691|Triple (non-refundable)
16696|Triple (non-refundable)
16918|Triple (non-refundable)
16999|Triple (non-refundable)
17005|Triple (non-refundable)
17219|Triple (non-refundable)
17225|Triple (non-refundable)
17505|Triple (non-refundable)
17567|Triple (non-refundable)
17587|Triple (non-refundable)
17599|Triple (non-refundable)
17781|Triple (non-refundable)
17971|Triple (non-refundable)
18012|Triple (non-refundable)
18085|Triple (non-refundable)
18097|Triple (non-refundable)
18112|Triple (non-refundable)
18129|Triple (non-refundable)
18133|Triple (non-refundable)
18137|Triple (non-refundable)
18179|Triple (non-refundable)
18207|Triple (non-refundable)
18212|Triple (non-refundable)
18217|Triple (non-refundable)
18237|Triple (non-refundable)
18242|Triple (non-refundable)
18304|Triple (non-refundable)
18762|Triple (non-refundable)
18766|Triple (non-refundable)
18772|Triple (non-refundable)
18777|Triple (non-refundable)
18851|Triple (non-refundable)
18934|Triple (non-refundable)
19130|Triple (non-refundable)
19135|Triple (non-refundable)
19154|Triple (non-refundable)
19188|Triple (non-refundable)
19194|Triple (non-refundable)
19203|Triple (non-refundable)
19465|Triple (non-refundable)
19601|Triple (non-refundable)
19749|Triple (non-refundable)
19882|Triple (non-refundable)
20173|Triple (non-refundable)
20540|Triple (non-refundable)
20585|Triple (non-refundable)
20663|Triple (non-refundable)
20785|Triple (non-refundable)
20810|Triple (non-refundable)
21137|Triple (non-refundable)
21298|Triple (non-refundable)
21358|Triple (non-refundable)
21478|Triple (non-refundable)
21535|Triple (non-refundable)
21597|Triple (non-refundable)
22094|Triple (non-refundable)
22100|Triple (non-refundable)
22104|Triple (non-refundable)
22373|Triple (non-refundable)
22546|Triple (non-refundable)
22567|Triple (non-refundable)
22609|Triple (non-refundable)
22859|Triple (non-refundable)
22865|Triple (non-refundable)
23032|Triple (non-refundable)
23035|Triple (non-refundable)
23066|Triple (non-refundable)
23095|Triple (non-refundable)
23498|Triple (non-refundable)
23506|Triple (non-refundable)
23540|Triple (non-refundable)
23578|Triple (non-refundable)
23705|Triple (non-refundable)
23719|Triple (non-refundable)
23903|Triple (non-refundable)
24027|Triple (non-refundable)
24088|Triple (non-refundable)
12066|Club Single
15293|Club Single
16180|Club Single
19013|Club Single
21762|Club Single
22479|Club Single
22768|Club Single
23133|Club Single
23687|Club Single
23771|Club Single
23982|Club Single
12067|Club Double for Sole Use
13783|Club Double for Sole Use
23983|Club Double for Sole Use
12068|Club Double
13784|Club Double
16181|Club Double
16908|Club Double
17047|Club Double
21457|Club Double
21763|Club Double
22480|Club Double
22769|Club Double
23134|Club Double
23684|Club Double
23772|Club Double
12069|Club Twin
13785|Club Twin
15294|Club Twin
16182|Club Twin
21458|Club Twin
21764|Club Twin
22481|Club Twin
22770|Club Twin
23135|Club Twin
23773|Club Twin
13786|Club Triple
15295|Club Triple
16183|Club Triple
21461|Club Triple
21765|Club Triple
23693|Club Triple
13068|Cosy Single
13069|Cosy Double for Sole Use
18712|Cosy Double for Sole Use
22450|Cosy Double for Sole Use
13070|Cosy Double
18713|Cosy Double
22451|Cosy Double
23146|Cosy Double
13071|Cosy Twin
18714|Cosy Twin
22452|Cosy Twin
11517|Studio Twin
13367|Studio Twin
13437|Studio Twin
15453|Studio Twin
15961|Studio Twin
16084|Studio Twin
17242|Studio Twin
17269|Studio Twin
19145|Studio Twin
20212|Studio Twin
21752|Studio Twin
23210|Studio Twin
11515|Studio Double for sole use
15959|Studio Double for sole use
16082|Studio Double for sole use
17240|Studio Double for sole use
17267|Studio Double for sole use
19143|Studio Double for sole use
23826|Studio Double for sole use
23829|Studio Double for sole use
13117|Duplex Double
9456|King Single
13124|King Single
14051|King Single
14054|King Single
15276|King Single
17573|King Single
17576|King Single
17918|King Single
17924|King Single
21560|King Single
23713|King Single
9458|King Double
13125|King Double
14053|King Double
14056|King Double
15277|King Double
17425|King Double
17574|King Double
17577|King Double
17920|King Double
17926|King Double
20346|King Double
20386|King Double
20388|King Double
20390|King Double
20392|King Double
20394|King Double
20396|King Double
20398|King Double
20400|King Double
20402|King Double
20404|King Double
20406|King Double
20408|King Double
20410|King Double
20412|King Double
20414|King Double
20416|King Double
20418|King Double
20420|King Double
20422|King Double
20424|King Double
20426|King Double
20428|King Double
20430|King Double
20432|King Double
20434|King Double
20436|King Double
20438|King Double
20440|King Double
20442|King Double
20444|King Double
20446|King Double
20448|King Double
20450|King Double
20452|King Double
20454|King Double
20456|King Double
20458|King Double
20460|King Double
20462|King Double
20464|King Double
20466|King Double
20468|King Double
20470|King Double
20472|King Double
20474|King Double
20476|King Double
20478|King Double
20480|King Double
20482|King Double
20484|King Double
20486|King Double
20488|King Double
20490|King Double
20492|King Double
20494|King Double
20496|King Double
20498|King Double
20500|King Double
20502|King Double
20504|King Double
20506|King Double
20513|King Double
20519|King Double
20522|King Double
20524|King Double
20526|King Double
20528|King Double
20530|King Double
20532|King Double
20534|King Double
21451|King Double
21454|King Double
21561|King Double
21578|King Double
23715|King Double
23803|King Double
9663|Bungalow max 2 pax
19213|4 Beds in Dorm (shared facilities)
13393|6 Bed Dormitory Room
13674|6 Bed Dormitory Room
13389|4 Beds in 8 Beds Dormitory Room
18562|4 Beds in 8 Beds Dormitory Room
13390|5 Beds in a 8 beds dormitory
13391|6 Beds in a 8 beds dormitory
13388|3 Beds in a 8 beds dormitory
18561|3 Beds in a 8 beds dormitory
13387|2 Beds in a 8 beds dormitory
18553|2 Beds in a 8 beds dormitory
18560|2 Beds in a 8 beds dormitory
13262|Tower Single
15288|Tower Single
15290|Tower Double
12171|Suite
12381|Suite
13115|Suite
13265|Suite
13267|Suite
13712|Suite
14100|Suite
14101|Suite
14113|Suite
14245|Suite
14432|Suite
14467|Suite
14478|Suite
14923|Suite
15076|Suite
15156|Suite
15160|Suite
15175|Suite
15202|Suite
15234|Suite
15246|Suite
15297|Suite
15931|Suite
17280|Suite
17482|Suite
18938|Suite
19243|Suite
19321|Suite
19492|Suite
19651|Suite
20272|Suite
21038|Suite
21641|Suite
21770|Suite
22172|Suite
22410|Suite
22412|Suite
23213|Suite
23257|Suite
23622|Suite
23716|Suite
23841|Suite
23846|Suite
23872|Suite
23880|Suite
23885|Suite
23889|Suite
23909|Suite
24145|Suite
13264|Tower Twin
15291|Tower Twin
12379|Suite Single
13266|Suite Single
13711|Suite Single
13852|Suite Single
13869|Suite Single
14244|Suite Single
14431|Suite Single
14922|Suite Single
15154|Suite Single
15159|Suite Single
15245|Suite Single
15296|Suite Single
19804|Suite Single
21624|Suite Single
21766|Suite Single
21902|Suite Single
22678|Suite Single
22813|Suite Single
9460|King Triple
15279|King Triple
17427|King Triple
17575|King Triple
17578|King Triple
17922|King Triple
17928|King Triple
23804|King Triple
10568|Apartment (1 Bed)
13292|Apartment (1 Bed)
13364|Apartment (1 Bed)
13365|Apartment (1 Bed)
13369|Apartment (1 Bed)
13370|Apartment (1 Bed)
13376|Apartment (1 Bed)
13438|Apartment (1 Bed)
13521|Apartment (1 Bed)
13526|Apartment (1 Bed)
13645|Apartment (1 Bed)
13982|Apartment (1 Bed)
13984|Apartment (1 Bed)
14231|Apartment (1 Bed)
14306|Apartment (1 Bed)
14378|Apartment (1 Bed)
14384|Apartment (1 Bed)
14498|Apartment (1 Bed)
14662|Apartment (1 Bed)
14663|Apartment (1 Bed)
15016|Apartment (1 Bed)
15423|Apartment (1 Bed)
18498|Apartment (1 Bed)
18499|Apartment (1 Bed)
18962|Apartment (1 Bed)
19025|Apartment (1 Bed)
19026|Apartment (1 Bed)
19178|Apartment (1 Bed)
21342|Apartment (1 Bed)
21376|Apartment (1 Bed)
21833|Apartment (1 Bed)
21855|Apartment (1 Bed)
22096|Apartment (1 Bed)
13293|Apartment (2 Beds)
13439|Apartment (2 Beds)
13522|Apartment (2 Beds)
13981|Apartment (2 Beds)
14232|Apartment (2 Beds)
14379|Apartment (2 Beds)
14380|Apartment (2 Beds)
14385|Apartment (2 Beds)
15017|Apartment (2 Beds)
18963|Apartment (2 Beds)
19027|Apartment (2 Beds)
19028|Apartment (2 Beds)
19166|Apartment (2 Beds)
19179|Apartment (2 Beds)
21123|Apartment (2 Beds)
21124|Apartment (2 Beds)
21343|Apartment (2 Beds)
21378|Apartment (2 Beds)
21836|Apartment (2 Beds)
21856|Apartment (2 Beds)
23596|Apartment (2 Beds)
14369|City Room Single
14370|City Room Double for Sole Use
14371|City Room Double
24193|City Room Double
14372|City Room Twin
13381|Single (Annex)
18509|Single (Annex)
8760|Single (with balcony)
10914|Single (with balcony)
10918|Single (with balcony)
17579|Single (with balcony)
17649|Single (with balcony)
17650|Single (with balcony)
17979|Single (with balcony)
18351|Single (with balcony)
18381|Single (with balcony)
21093|Single (with balcony)
17394|Tourist Single
17395|Tourist Double for Sole Use
13448|Tourist Double
13460|Tourist Double
13485|Tourist Double
14429|Tourist Double
17396|Tourist Double
17397|Tourist Twin
17398|Tourist Triple
12345|Twin (shared facilities)
13401|Twin (shared facilities)
13812|Twin (shared facilities)
14271|Twin (shared facilities)
14603|Twin (shared facilities)
14613|Twin (shared facilities)
15421|Twin (shared facilities)
18422|Twin (shared facilities)
18545|Twin (shared facilities)
18569|Twin (shared facilities)
19589|Twin (shared facilities)
21331|Twin (shared facilities)
21927|Twin (shared facilities)
12346|Triple (shared facilities)
13402|Triple (shared facilities)
13676|Triple (shared facilities)
13814|Triple (shared facilities)
14272|Triple (shared facilities)
18546|Triple (shared facilities)
18570|Triple (shared facilities)
21332|Triple (shared facilities)
21928|Triple (shared facilities)
13413|Triple (with balcony)
13414|Triple (with balcony)
13418|Triple (with balcony)
13699|Triple (with balcony)
17582|Triple (with balcony)
17714|Triple (with balcony)
17715|Triple (with balcony)
18354|Triple (with balcony)
18385|Triple (with balcony)
20630|Triple (with balcony)
23468|Triple (with balcony)
23469|Triple (with balcony)
12411|Apartment 3 pax
14084|Apartment 3 pax
14219|Apartment 3 pax
18275|Apartment 3 pax
18317|Apartment 3 pax
21377|Apartment 3 pax
12412|Apartment 5 pax
14086|Apartment 5 pax
